Default,LoanAmount,Accounts,AnnualIncome,LastCreditPullYear,RevolvingBalance,LastPaymentAmount,RecentInquiries
0,23950.0,39,200000.0,2019,49199.0,0.32,0
0,15950.0,25,60000.0,2019,27693.0,364.18,0
0,12750.0,14,50000.0,2017,25253.0,441.5,0
0,7375.0,31,59000.0,2018,2632.0,2903.24,0
0,13150.0,18,65000.0,2018,16799.0,6029.69,2
0,3000.0,14,15000.0,2019,3741.0,110.68,1
1,14400.0,23,85000.0,2018,12458.0,100.0,3
0,14975.0,59,102000.0,2019,9679.0,10391.35,1
0,14000.0,50,57000.0,2018,16128.0,3779.4,0
0,9000.0,27,81000.0,2017,65768.0,339.0,0
0,24975.0,35,285000.0,2015,138948.0,22577.66,5
0,25000.0,39,55200.0,2018,3716.0,21078.46,0
0,15000.0,19,68000.0,2019,10523.0,6033.03,1
0,15500.0,33,55000.0,2017,16998.0,5149.95,0
0,13225.0,16,52000.0,2019,4560.0,504.53,2
0,12000.0,12,45000.0,2018,4018.0,378.61,1
0,10000.0,61,139000.0,2019,10791.0,1552.03,0
1,7500.0,19,67000.0,2018,4768.0,522.43,1
0,14950.0,42,55000.0,2018,12515.0,9216.14,3
0,6625.0,31,31000.0,2014,11093.0,3429.28,2
0,16000.0,29,69000.0,2019,1351.0,6068.66,4
0,8000.0,37,58000.0,2019,6176.0,266.57,2
0,33000.0,32,90000.0,2019,22639.0,4892.62,1
0,11000.0,63,80000.0,2019,4095.0,256.87,1
1,17000.0,21,55000.0,2017,9963.0,404.34,0
0,35000.0,43,163000.0,2015,36747.0,32569.98,2
0,35000.0,39,125000.0,2017,31525.0,1149.14,0
0,10975.0,37,60000.0,2019,80506.0,369.86,1
0,35000.0,47,160000.0,2019,34431.0,1609.48,5
0,14000.0,34,115000.0,2019,3511.0,2340.66,1
0,12000.0,42,150000.0,2019,22236.0,1900.24,0
0,11000.0,28,40000.0,2019,10905.0,350.42,0
0,15000.0,21,85000.0,2017,9698.0,5881.75,4
0,28000.0,39,89000.0,2018,44569.0,27563.42,0
1,19750.0,25,45000.0,2019,10893.0,464.59,0
1,14000.0,23,45000.0,2018,744.0,352.25,2
0,24000.0,41,182000.0,2019,26660.0,15254.84,1
0,10800.0,39,50000.0,2019,5581.0,292.12,2
1,27750.0,30,55687.0,2017,4455.0,698.2,1
0,5600.0,49,72000.0,2017,2622.0,196.85,3
0,17000.0,25,90300.0,2018,4734.0,467.2,2
0,35000.0,24,83000.0,2019,123343.0,19567.37,0
0,5000.0,31,92000.0,2016,22543.0,4832.88,0
1,18350.0,20,46000.0,2019,6031.0,214.0,1
0,10000.0,15,45000.0,2018,4936.0,317.21,0
0,32900.0,38,68000.0,2018,28946.0,1121.99,0
0,15000.0,32,120000.0,2019,3764.0,13582.75,3
0,10000.0,35,30000.0,2016,6687.0,8862.79,2
0,20000.0,15,48000.0,2019,16599.0,61.9,2
0,14000.0,47,49000.0,2018,14981.0,10086.75,0
0,35000.0,25,176000.0,2015,22909.0,27838.94,3
1,33000.0,27,108000.0,2017,21758.0,874.12,2
1,15850.0,23,73000.0,2019,8874.0,534.89,1
0,15050.0,19,34320.0,2018,22594.0,525.78,0
0,10075.0,38,25242.0,2018,13279.0,258.81,0
0,12000.0,37,40000.0,2018,26705.0,375.34,0
0,24000.0,31,164000.0,2019,30085.0,10205.3,3
0,8925.0,43,25000.0,2018,13164.0,6972.91,2
0,29950.0,31,84000.0,2016,27125.0,1058.61,2
0,10000.0,17,65000.0,2017,3045.0,6132.57,2
1,8000.0,25,23000.0,2016,5697.0,274.05,1
1,12000.0,28,38000.0,2017,11117.0,337.6,4
0,12000.0,61,42000.0,2016,11558.0,404.25,1
0,10000.0,38,37000.0,2018,11601.0,7288.8,1
0,1000.0,11,27000.0,2015,4379.0,1007.47,0
0,9000.0,29,55000.0,2018,2794.0,823.2,0
0,32875.0,42,74000.0,2019,13734.0,5366.94,1
0,4800.0,25,96000.0,2016,2414.0,1871.78,1
1,20450.0,21,105000.0,2019,24367.0,697.67,2
0,20000.0,32,70000.0,2018,34480.0,4737.96,0
0,8500.0,21,40000.0,2017,11413.0,292.19,0
0,9000.0,15,47500.0,2019,8162.0,3699.71,0
1,21650.0,28,62000.0,2016,14949.0,603.75,1
0,20000.0,10,110000.0,2019,7286.0,683.6,2
1,32000.0,24,92700.0,2016,48330.0,822.2,0
0,7000.0,22,42000.0,2019,8429.0,5270.76,0
0,3500.0,20,85000.0,2016,39.0,113.97,1
0,11350.0,11,72000.0,2017,4949.0,4798.63,2
0,28500.0,36,175000.0,2018,18814.0,24279.58,0
0,10000.0,33,58000.0,2016,7065.0,8254.69,0
0,10000.0,9,140000.0,2017,6899.0,2752.25,1
0,2500.0,7,55000.0,2016,582.0,90.84,2
1,34950.0,32,168000.0,2019,17701.0,936.86,3
0,29000.0,31,450000.0,2018,135742.0,25370.69,0
0,32950.0,18,75000.0,2015,30681.0,28385.22,0
0,18000.0,18,74240.0,2019,23874.0,423.42,0
0,18000.0,12,55000.0,2019,3312.0,17042.22,0
1,5625.0,14,41000.0,2018,5252.0,202.15,0
0,9900.0,8,57200.0,2019,12094.0,8869.87,0
0,14100.0,19,40000.0,2019,25706.0,306.5,0
1,20000.0,27,85000.0,2017,13910.0,608.72,1
0,6000.0,27,97000.0,2019,19714.0,245.13,0
0,10000.0,14,60000.0,2017,15329.0,7690.44,1
0,29900.0,34,135000.0,2016,29578.0,24471.78,2
0,5000.0,18,80000.0,2019,5539.0,1141.49,4
0,16900.0,26,43800.0,2016,5175.0,8592.56,0
1,8500.0,22,37000.0,2016,7682.0,286.36,1
1,7000.0,47,68000.0,2019,2751.0,230.64,0
0,3000.0,10,100000.0,2017,879.0,108.09,0
1,7450.0,61,41000.0,2017,6010.0,263.73,0
0,14400.0,27,48000.0,2019,7904.0,875.58,0
0,6500.0,47,75000.0,2018,14155.0,1216.84,1
0,25000.0,23,85000.0,2018,24552.0,18001.48,3
0,5375.0,45,41600.0,2019,2239.0,163.79,1
0,13000.0,31,65000.0,2017,38735.0,436.77,0
0,24000.0,38,135000.0,2019,12385.0,773.53,0
0,9950.0,30,57000.0,2019,4456.0,6531.98,0
0,14950.0,35,210000.0,2017,76944.0,481.57,0
0,14000.0,12,42639.0,2018,3493.0,4598.7,0
0,22400.0,43,45000.0,2019,6670.0,21178.35,2
0,12000.0,13,70000.0,2019,8759.0,389.67,0
0,13225.0,36,63000.0,2018,12011.0,10677.97,0
0,8000.0,28,42000.0,2019,2193.0,4337.08,1
0,28000.0,33,250000.0,2015,37469.0,16457.59,0
0,10500.0,17,102000.0,2015,30050.0,10580.24,0
0,15000.0,22,52000.0,2019,16244.0,5242.18,0
0,4500.0,34,108000.0,2018,39753.0,154.27,0
0,5500.0,18,65000.0,2017,6915.0,1360.19,1
0,15000.0,8,45000.0,2018,8602.0,501.42,0
0,6000.0,28,133000.0,2014,24377.0,4097.25,2
0,20050.0,23,137501.0,2013,391623.0,1248.47,0
1,9950.0,33,32160.0,2018,3713.0,281.62,3
0,20000.0,16,160300.0,2019,2742.0,496.95,1
0,8500.0,25,25440.0,2019,12059.0,1634.24,0
0,11200.0,18,33000.0,2018,22434.0,266.64,0
1,6350.0,16,57500.0,2016,7587.0,234.44,2
0,6150.0,22,38000.0,2019,18451.0,5447.47,0
0,12000.0,15,48600.0,2014,4947.0,12151.95,0
1,19200.0,40,75000.0,2019,9807.0,468.95,2
0,16000.0,39,200000.0,2019,129215.0,500.19,1
1,9000.0,73,150000.0,2017,28707.0,286.92,1
1,22100.0,21,50000.0,2016,26801.0,535.09,0
0,14975.0,41,37500.0,2019,9034.0,384.68,0
1,30000.0,24,95000.0,2018,29026.0,1027.67,0
0,2700.0,23,50000.0,2016,6077.0,863.75,3
0,23975.0,21,75000.0,2015,31497.0,2130.77,0
0,22800.0,28,60000.0,2019,18310.0,603.94,0
0,15000.0,32,98000.0,2019,5953.0,7377.45,2
0,20900.0,44,150000.0,2019,38454.0,11016.93,2
0,18975.0,17,180000.0,2017,19311.0,594.31,1
0,5200.0,20,46000.0,2017,8253.0,330.45,0
0,10000.0,21,250000.0,2016,9879.0,4649.42,0
0,15000.0,33,60000.0,2019,27633.0,474.52,0
1,21075.0,12,48000.0,2018,7743.0,545.1,0
0,13950.0,33,39000.0,2018,10709.0,11250.27,0
0,30000.0,24,78000.0,2019,22036.0,418.1,0
1,23900.0,43,150000.0,2017,46281.0,800.0,0
0,18000.0,30,70000.0,2019,17009.0,10880.72,0
1,9975.0,26,185000.0,2016,10439.0,327.34,0
0,5500.0,9,65000.0,2017,1693.0,1507.16,0
0,30000.0,19,136000.0,2016,32255.0,23426.37,0
0,16000.0,19,65000.0,2019,24024.0,408.39,1
0,7200.0,26,63075.0,2019,45850.0,5714.21,0
0,5000.0,49,65000.0,2018,1477.0,1606.46,2
0,16000.0,11,40000.0,2018,6356.0,534.81,1
1,11200.0,41,88000.0,2018,18402.0,362.19,0
0,24250.0,18,55200.0,2018,20164.0,9.57,0
0,35000.0,30,97000.0,2019,11044.0,3460.08,1
0,10000.0,22,39000.0,2017,5823.0,6018.93,2
0,11000.0,37,60000.0,2019,2372.0,370.17,0
1,10875.0,16,41000.0,2019,15537.0,282.05,0
0,4200.0,12,25000.0,2018,5167.0,154.67,0
0,6000.0,42,36782.0,2016,9867.0,202.95,0
0,30000.0,31,75000.0,2019,35852.0,1029.87,0
1,6000.0,9,54000.0,2018,2950.0,186.61,0
0,15000.0,11,55000.0,2019,25620.0,372.71,1
0,25000.0,46,65000.0,2017,26390.0,62.97,0
1,17950.0,28,70000.0,2019,19601.0,459.54,1
0,13700.0,22,38178.0,2016,12460.0,5628.61,1
0,23500.0,16,52800.0,2018,25828.0,0.63,0
0,18000.0,33,56000.0,2015,13908.0,14515.35,0
0,11200.0,11,85000.0,2017,6592.0,9588.85,1
0,18000.0,30,70000.0,2019,15661.0,14230.19,0
1,9900.0,26,142000.0,2017,6459.0,301.32,0
1,10200.0,25,46500.0,2017,20926.0,253.45,0
1,7700.0,40,30000.0,2019,14491.0,249.0,0
0,25000.0,44,61325.0,2019,30534.0,614.48,1
0,20000.0,34,52000.0,2017,18402.0,15206.24,0
0,17500.0,31,50000.0,2018,7955.0,12983.54,1
0,12000.0,8,40000.0,2014,6483.0,10026.95,0
0,10000.0,14,30000.0,2018,4304.0,18.29,1
0,16000.0,45,75000.0,2019,14053.0,8625.21,1
0,14000.0,42,117000.0,2015,3650.0,12038.69,0
0,9450.0,10,27184.44,2017,7294.0,324.28,0
0,27000.0,43,85000.0,2019,12104.0,962.46,1
0,12000.0,23,45000.0,2017,5582.0,12031.18,1
0,17600.0,13,103000.0,2019,15083.0,603.96,2
0,22925.0,13,50000.0,2015,16202.0,18309.06,1
0,21350.0,17,55000.0,2019,5127.0,756.67,0
0,15975.0,50,180000.0,2019,26482.0,14969.6,3
0,10000.0,54,150000.0,2018,2167.0,8432.93,2
1,14000.0,18,65000.0,2018,4780.0,347.87,1
1,10175.0,76,80500.0,2016,7469.0,375.66,4
0,11975.0,56,65000.0,2019,40850.0,411.94,3
0,18000.0,43,71700.0,2019,25579.0,423.42,0
0,8000.0,29,120000.0,2019,7196.0,277.47,3
0,3200.0,24,40000.0,2019,19082.0,2423.62,0
0,7200.0,21,120000.0,2019,5999.0,232.47,1
0,28000.0,34,100000.0,2018,20578.0,852.0,0
0,16000.0,46,98000.0,2019,27223.0,363.97,1
0,5000.0,16,112000.0,2018,4906.0,612.17,0
0,16000.0,23,60000.0,2019,11443.0,5803.54,0
0,7025.0,8,30000.0,2018,4031.0,254.06,0
0,7200.0,40,73000.0,2016,13573.0,6777.93,1
0,28000.0,32,96000.0,2018,20819.0,10194.66,0
0,20000.0,34,114000.0,2017,18770.0,11856.76,0
1,7000.0,20,125000.0,2016,2100.0,247.11,3
1,30000.0,80,95000.0,2019,43862.0,644.67,1
1,16000.0,14,49000.0,2018,13006.0,432.86,0
0,16800.0,30,130000.0,2019,17425.0,376.27,0
0,16000.0,43,50000.0,2019,25303.0,380.56,0
0,10000.0,8,54000.0,2018,7075.0,907.53,0
0,1500.0,19,78000.0,2019,4028.0,50.54,0
0,20000.0,31,125000.0,2019,68152.0,10143.41,2
1,28000.0,27,94000.0,2019,63616.0,614.95,0
0,12000.0,22,69770.0,2019,28937.0,398.28,0
0,6300.0,17,40000.0,2016,8798.0,4204.54,1
1,17475.0,17,120000.0,2018,6431.0,468.26,1
1,28500.0,27,75000.0,2016,18078.0,450.0,0
0,17625.0,26,39690.0,2016,26995.0,594.36,1
0,10000.0,13,74400.0,2016,17728.0,7528.44,0
0,6950.0,45,70000.0,2019,38034.0,441.52,2
1,34950.0,14,160000.0,2018,19207.0,917.0,2
0,18825.0,17,45000.0,2019,15007.0,448.32,1
1,15000.0,22,70000.0,2017,8780.0,471.19,2
0,22000.0,16,49227.0,2019,22624.0,574.12,2
0,17975.0,34,45000.0,2019,18671.0,2362.92,1
0,8400.0,39,96000.0,2015,3098.0,3811.46,0
0,9450.0,63,95000.0,2019,1232.0,462.56,1
1,32000.0,15,110000.0,2016,31514.0,799.94,0
1,8975.0,6,37440.0,2018,4474.0,328.95,0
0,12000.0,10,47000.0,2018,5673.0,4707.11,1
0,28000.0,19,170000.0,2019,30939.0,9353.23,2
0,8325.0,6,72000.0,2017,7777.0,2276.07,1
0,15000.0,37,69000.0,2018,16175.0,9085.83,1
1,5000.0,11,37000.0,2019,1136.0,164.74,0
0,24275.0,24,120000.0,2017,90538.0,16234.26,0
0,16000.0,33,150000.0,2016,19687.0,3482.9,1
1,17325.0,63,50000.0,2018,16975.0,516.98,3
1,15925.0,23,40000.0,2018,4068.0,928.4,3
0,10000.0,14,28000.0,2017,6235.0,1957.68,1
1,15200.0,19,42500.0,2017,7638.0,366.5,1
0,12275.0,38,28000.0,2019,10237.0,321.95,0
1,6625.0,30,40000.0,2016,9117.0,233.58,2
0,21725.0,6,65000.0,2018,7243.0,553.77,1
1,10075.0,37,48500.0,2017,9.0,253.49,1
1,5975.0,35,25000.0,2017,14032.0,196.87,0
0,20000.0,58,83000.0,2017,22958.0,17621.17,1
1,16575.0,27,148000.0,2018,2355.0,494.6,3
0,18550.0,57,94000.0,2019,8033.0,1712.7,1
0,16000.0,19,82000.0,2017,9595.0,13972.14,1
0,8000.0,9,43000.0,2017,7460.0,305.89,0
0,11875.0,20,35000.0,2017,5792.0,10881.99,0
0,8000.0,13,27000.0,2018,10901.0,6784.58,0
0,14275.0,16,47000.0,2019,13325.0,1447.85,1
0,21000.0,46,79478.0,2019,20409.0,14474.39,1
1,30000.0,18,71000.0,2019,27519.0,729.39,0
0,24000.0,15,95000.0,2018,27053.0,3020.95,0
0,7100.0,25,58000.0,2019,3725.0,261.85,2
0,1000.0,10,38400.0,2019,6338.0,37.78,1
0,4200.0,17,90000.0,2017,14429.0,129.69,0
0,5000.0,19,34800.0,2019,3836.0,168.26,2
0,8000.0,29,40000.0,2017,8518.0,1770.49,0
0,20000.0,17,86000.0,2016,18787.0,13575.62,0
0,14975.0,24,36943.0,2015,14424.0,5130.88,0
0,7000.0,34,31200.0,2017,3260.0,476.14,0
0,24000.0,17,48000.0,2019,48294.0,587.34,0
0,11500.0,11,34000.0,2015,12790.0,11234.26,1
0,8000.0,17,52000.0,2018,2715.0,7553.53,1
0,7150.0,28,37000.0,2019,6392.0,4608.51,0
0,31300.0,11,200000.0,2013,14117.0,20006.34,1
1,15875.0,12,37000.0,2019,4013.0,575.92,0
0,12000.0,60,93000.0,2019,11826.0,8984.07,1
0,8725.0,46,82000.0,2018,1265.0,5655.45,1
0,10000.0,18,42000.0,2019,11617.0,5701.98,0
0,11450.0,52,50000.0,2018,4194.0,7172.62,0
0,34925.0,44,135000.0,2017,36569.0,4604.42,0
1,8475.0,8,48000.0,2016,12107.0,279.68,1
0,20000.0,20,67000.0,2018,15291.0,16116.22,0
0,2500.0,5,36000.0,2017,7888.0,473.17,0
1,18875.0,21,45000.0,2017,23426.0,642.0,0
1,29975.0,41,98000.0,2019,18523.0,845.55,0
0,10000.0,84,76000.0,2019,3819.0,7423.71,0
0,10000.0,14,55000.0,2018,12330.0,310.87,0
0,30000.0,43,142000.0,2019,29393.0,15305.43,1
0,12000.0,13,90000.0,2019,6694.0,11498.41,0
0,8375.0,37,36388.0,2018,5726.0,4424.39,1
0,35000.0,32,95000.0,2019,43612.0,3552.49,0
0,8000.0,31,40000.0,2019,7795.0,5906.51,1
0,15000.0,14,31000.0,2019,10620.0,308.98,0
0,16000.0,39,65000.0,2017,18592.0,1053.65,0
0,3625.0,16,65000.0,2017,46312.0,129.21,1
0,13000.0,24,45944.0,2018,25557.0,422.08,1
0,13600.0,18,119000.0,2018,5222.0,8480.91,1
0,24000.0,42,100000.0,2016,19024.0,13300.62,1
0,8875.0,5,35000.0,2019,2714.0,3780.84,1
0,21000.0,45,144000.0,2019,15911.0,7046.15,2
0,9450.0,40,20639.0,2019,9976.0,9353.05,0
0,10500.0,26,45000.0,2019,5821.0,4469.11,2
0,28000.0,36,200000.0,2019,46111.0,843.01,1
0,6575.0,37,48000.0,2018,14902.0,234.11,0
0,27825.0,31,72000.0,2019,10130.0,0.0,0
0,16000.0,22,55000.0,2016,18284.0,11591.05,0
0,12000.0,40,130000.0,2016,27117.0,395.89,3
0,14000.0,10,48500.0,2019,13972.0,332.99,0
0,33600.0,19,85000.0,2019,22923.0,18714.7,1
1,18000.0,34,45000.0,2017,1583.0,481.92,0
0,4000.0,38,90000.0,2018,6227.0,144.05,2
0,4500.0,32,41100.0,2015,18365.0,1298.37,0
0,7000.0,25,105000.0,2017,7089.0,4326.25,0
0,12000.0,16,60000.0,2016,7367.0,443.91,0
0,4500.0,60,43000.0,2019,3215.0,2685.15,1
0,13000.0,46,43000.0,2019,10531.0,311.39,1
0,14000.0,34,105000.0,2019,11108.0,587.71,0
0,7000.0,20,110000.0,2016,0.0,4443.23,0
1,13000.0,24,50000.0,2017,7135.0,300.21,0
0,28000.0,40,104000.0,2018,29854.0,11018.27,1
0,5000.0,30,53000.0,2017,3228.0,1520.36,1
0,30500.0,15,125000.0,2019,2727.0,895.04,2
0,16000.0,15,60250.0,2018,21646.0,4775.85,1
0,10000.0,44,85000.0,2019,9266.0,9093.55,0
1,34475.0,30,75000.0,2016,52537.0,856.61,0
0,12775.0,21,32000.0,2018,4995.0,5641.58,0
1,17550.0,23,80000.0,2016,14615.0,574.49,0
0,9000.0,18,34852.0,2018,7622.0,603.37,1
0,11000.0,25,60000.0,2019,47777.0,4114.88,0
0,14000.0,36,75000.0,2019,18332.0,321.06,0
0,25725.0,32,68000.0,2017,35519.0,3589.76,0
0,20000.0,32,100000.0,2019,29611.0,11390.02,0
0,10500.0,49,52000.0,2018,13007.0,7421.26,4
0,5300.0,5,60000.0,2019,3077.0,4535.02,0
0,27050.0,26,125000.0,2018,17313.0,19298.89,2
0,28000.0,32,435000.0,2019,37520.0,6891.8,0
0,5375.0,14,25000.0,2019,5064.0,528.74,0
1,10000.0,9,30000.0,2017,9893.0,363.99,0
0,21000.0,14,95000.0,2018,62898.0,5306.2,0
1,24200.0,30,104000.0,2019,14143.0,748.56,1
0,12000.0,28,51000.0,2015,19342.0,5256.41,1
0,4375.0,13,65000.0,2018,4629.0,2093.72,0
0,24000.0,8,70000.0,2016,11637.0,17862.08,0
0,32000.0,30,107000.0,2018,47417.0,18611.58,0
0,4800.0,43,120000.0,2019,10679.0,166.2,0
0,29500.0,41,70000.0,2019,26730.0,757.8,0
0,9950.0,17,67204.0,2019,10450.0,343.0,2
0,15000.0,38,49500.0,2018,26759.0,509.8,1
0,29975.0,24,97008.0,2017,18732.0,952.45,2
0,32900.0,17,190000.0,2016,17492.0,18135.52,2
1,17500.0,27,40000.0,2016,13049.0,488.02,1
0,35000.0,58,94000.0,2016,37719.0,1226.73,2
0,8000.0,21,40000.0,2019,10218.0,6800.95,0
0,19550.0,25,60000.0,2019,5394.0,14529.61,2
1,10000.0,51,31200.0,2017,13849.0,100.0,0
0,6850.0,15,19200.0,2017,21605.0,1657.0,0
0,4000.0,24,34000.0,2016,5846.0,1.73,0
0,7000.0,22,100000.0,2017,8034.0,4282.29,1
1,10000.0,40,72000.0,2018,2824.0,348.18,3
0,28000.0,34,150000.0,2019,43430.0,714.83,0
0,9500.0,19,95000.0,2016,18197.0,315.09,0
0,7875.0,11,40000.0,2019,6820.0,6755.39,0
0,15000.0,37,76000.0,2019,20507.0,9610.42,2
0,28000.0,44,85000.0,2018,34487.0,886.68,1
0,15850.0,30,120000.0,2019,5157.0,1522.38,1
0,8875.0,23,40000.0,2019,7725.0,5750.73,0
0,6000.0,11,36000.0,2018,5754.0,197.59,0
0,25000.0,17,80000.0,2016,40221.0,20232.59,0
0,20000.0,47,100000.0,2019,6660.0,15639.79,0
0,11950.0,42,89000.0,2019,24840.0,6136.64,0
0,8000.0,50,50000.0,2018,6747.0,309.73,1
0,11500.0,43,66000.0,2019,18156.0,4897.4,5
0,10400.0,18,80000.0,2016,113093.0,3709.76,1
0,15000.0,26,60000.0,2018,38139.0,312.62,0
0,2800.0,12,310000.0,2014,6725.0,287.54,0
0,10000.0,6,60000.0,2017,9308.0,346.35,1
1,15000.0,41,70000.0,2019,30794.0,469.29,0
0,25000.0,35,120000.0,2019,46670.0,2256.61,0
0,15000.0,20,51000.0,2019,6628.0,7647.24,0
0,25000.0,49,106157.0,2017,40362.0,2276.63,0
0,4500.0,12,68000.0,2019,2378.0,151.22,0
1,6400.0,25,40000.0,2019,5495.0,215.62,1
0,9000.0,37,85000.0,2019,18959.0,9113.61,1
0,20000.0,6,75000.0,2016,13565.0,14018.55,1
0,23800.0,44,52000.0,2019,32286.0,15242.71,1
0,8200.0,18,65000.0,2019,6487.0,6324.56,5
0,25925.0,42,59000.0,2018,12914.0,8984.73,0
0,35000.0,34,119000.0,2019,39534.0,12783.46,0
1,4000.0,16,35000.0,2016,2579.0,138.86,0
0,5400.0,34,42000.0,2019,5225.0,2196.88,2
0,6000.0,16,210000.0,2017,28287.0,209.72,1
0,5400.0,17,20000.0,2019,6629.0,170.17,0
0,21100.0,12,48000.0,2017,29380.0,4966.8,0
0,18000.0,42,38000.0,2016,13116.0,15279.47,0
0,20000.0,44,73440.0,2019,15875.0,11846.48,1
0,11400.0,13,26000.0,2019,8263.0,1825.93,0
0,21000.0,14,120000.0,2019,20166.0,659.76,0
0,8000.0,11,20000.0,2018,9651.0,281.08,3
0,7925.0,19,50000.0,2018,503.0,7855.59,0
0,33000.0,29,125000.0,2019,40714.0,819.96,1
0,11775.0,16,75000.0,2019,38805.0,8907.46,0
0,4250.0,34,35500.0,2018,3868.0,3224.49,0
0,35000.0,23,120000.0,2017,37671.0,1309.02,1
0,8500.0,11,55000.0,2018,7346.0,3099.05,2
0,21600.0,43,120000.0,2017,4238.0,5473.34,1
1,5000.0,25,24000.0,2017,5815.0,166.36,0
0,24000.0,37,85000.0,2019,37969.0,12606.8,0
0,25000.0,54,77075.0,2018,26318.0,492.44,0
0,24925.0,43,105000.0,2018,15680.0,928.57,1
0,10000.0,24,81000.0,2019,10549.0,232.58,0
0,25000.0,23,67000.0,2018,8104.0,6463.89,0
0,6075.0,24,55000.0,2019,4434.0,1334.05,2
1,10000.0,16,40000.0,2016,13792.0,338.63,0
0,35000.0,48,115000.0,2017,33839.0,8.0,1
0,15000.0,27,58000.0,2018,14619.0,4090.11,2
0,7450.0,17,32000.0,2019,5872.0,248.69,0
0,10000.0,22,42600.0,2019,13764.0,341.64,1
0,9975.0,15,43680.0,2017,5524.0,6568.88,0
0,3000.0,43,40000.0,2017,3376.0,1812.82,0
0,1200.0,24,90994.0,2014,33942.0,838.78,0
0,8100.0,11,30000.0,2018,7860.0,276.78,1
0,28000.0,21,140000.0,2019,45264.0,21893.08,0
0,10000.0,29,50000.0,2019,9390.0,6745.87,1
0,25000.0,20,66334.0,2019,36075.0,562.33,0
1,15000.0,15,106000.0,2016,12174.0,372.71,1
0,35000.0,13,200000.0,2017,12275.0,1145.66,1
0,5000.0,16,48000.0,2019,437.0,152.92,0
1,18200.0,38,74626.0,2016,47156.0,613.67,0
0,17500.0,36,85000.0,2019,8366.0,381.35,0
0,12800.0,22,71981.0,2016,12854.0,2904.04,2
0,14000.0,8,35000.0,2019,8255.0,6723.67,0
0,8000.0,17,30000.0,2016,5251.0,26.85,0
0,15000.0,15,91000.0,2016,5788.0,5.37,1
0,35000.0,26,150473.0,2019,116373.0,796.18,0
0,28000.0,36,60000.0,2018,9509.0,15943.78,0
0,6000.0,42,68178.0,2019,3840.0,1274.92,0
0,15000.0,10,110000.0,2017,12986.0,497.85,1
1,9975.0,13,36000.0,2016,6263.0,281.34,2
0,19950.0,29,66000.0,2019,19029.0,621.75,0
1,22250.0,37,100000.0,2016,18563.0,568.04,1
0,9925.0,31,120000.0,2016,11177.0,5420.25,0
0,35000.0,25,80000.0,2018,33955.0,6885.81,1
0,17875.0,28,80000.0,2018,13701.0,9057.67,2
1,12000.0,7,75000.0,2016,4447.0,850.96,1
0,13600.0,17,65000.0,2016,5279.0,458.9,0
0,11500.0,11,35000.0,2019,8134.0,5655.42,0
0,16000.0,25,75000.0,2016,15228.0,11277.25,0
0,13900.0,36,195000.0,2019,12763.0,446.09,0
0,21200.0,8,100000.0,2013,646.0,1940.64,0
1,35000.0,32,150000.0,2017,23090.0,1120.99,1
0,30000.0,21,66000.0,2019,38313.0,723.32,0
1,25000.0,17,65000.0,2018,1184.0,676.2,0
0,25000.0,24,72000.0,2019,4688.0,21.96,0
0,20000.0,29,75000.0,2019,21383.0,606.29,0
0,9000.0,31,85300.0,2018,22280.0,299.22,0
0,12000.0,66,60000.0,2015,6477.0,11307.67,2
0,13900.0,29,53472.0,2019,3095.0,289.69,2
0,35000.0,24,90000.0,2018,37049.0,22713.43,1
0,25000.0,13,170000.0,2018,2390.0,21211.78,4
0,12000.0,25,60000.0,2018,3256.0,9002.99,0
0,9500.0,22,28000.0,2014,15443.0,7817.63,2
0,20000.0,24,151000.0,2018,90880.0,8368.95,0
0,6000.0,22,32000.0,2018,5704.0,571.91,0
0,6950.0,35,68000.0,2018,13169.0,229.44,0
0,8000.0,10,21225.0,2017,8279.0,3098.49,0
0,6000.0,43,82136.0,2018,5449.0,185.28,0
0,15000.0,28,67000.0,2019,17911.0,5468.44,1
0,9800.0,29,123344.0,2019,5765.0,620.35,2
0,10000.0,18,82500.0,2019,5968.0,308.54,0
0,16000.0,33,60000.0,2017,8612.0,1106.62,1
0,23000.0,36,70000.0,2018,21775.0,596.85,2
0,5750.0,57,36000.0,2018,6922.0,3961.34,3
0,5000.0,8,70000.0,2018,2968.0,188.3,1
0,17000.0,15,45000.0,2018,7846.0,567.61,1
1,33950.0,25,70000.0,2019,4600.0,700.0,0
0,10975.0,19,53000.0,2018,364.0,10046.88,6
0,5000.0,25,118000.0,2017,20017.0,1196.96,1
0,8500.0,27,42000.0,2018,5767.0,6159.87,1
0,22400.0,31,160000.0,2018,41611.0,3963.45,0
0,6500.0,47,56000.0,2019,1135.0,3988.88,0
0,8000.0,19,25680.0,2019,16961.0,4422.06,0
1,3500.0,21,22788.0,2018,5955.0,128.28,2
0,4000.0,30,52000.0,2019,11720.0,1126.18,3
0,8000.0,13,95000.0,2019,6474.0,4473.3,1
0,2550.0,28,70000.0,2015,18485.0,1794.15,0
0,14500.0,40,150000.0,2019,20045.0,7756.14,0
1,18450.0,28,89000.0,2016,18696.0,514.31,2
0,23950.0,13,125000.0,2019,3982.0,578.68,0
0,20000.0,40,190000.0,2018,118522.0,4888.71,1
0,12250.0,14,51000.0,2018,10290.0,415.67,0
0,35000.0,44,85000.0,2019,35344.0,1252.27,0
0,22000.0,39,93000.0,2019,15250.0,12841.33,0
